Database ID,Date,Title,Filename,Sub Title,FirstLine,Category,Sub-Category,Sub-Sub_Category,Engineers,Station ID,Summary Description,Comments,Dating Notes
19680627W,"June 27, 1968",Dr Fu Man Chu,1968_06_27_Dr_Fu_Manchu.mp3,,,Radio,WOR Show,,,,"A salute to monsters
Watching monster movies Shep relates to the monster.
Monster things like name calling amongst kids.
Dr Fu Man Chu was educated at Ohio State University in pediatrics.
Correlation between beauty and danger in animals. Coral snakes, Tiger, Thunder Storms, Fighter Planes, The Sea, the coast of Maine, and the desert.
The water in Peru contains dangerous parasites and pirahna.
Other exotic and dangerous areas around the world.",[Commercials - Cut],
19680628W,"June 28, 1968","Poetry by T.S. Elliot, Elizabeth Bishop and Kenneth Patchen",1968_06_28_Strange_Poetry.mp3,,,Radio,WOR Show,,,,"Shep uses the whole show to read poetry:
By T.S. Elliot
""The Hollow Man""
""Ash Wednesday""

By Elizabth Bishop
""The Fish""
""Imaginary Iceberg""
""The Man Moth""

Shep plays the soundtrack from 2001 while reading the poetry and explains the source of the music and tells a little about the movie.

By Kenneth Patchen
""The Deer and the Snake""
""Streetcorner Collage""
""Do The Dead Know What Time It Is""",Shep acknowledges Barry Farber who comes into the studio,
19680629W,"June 29, 1968",Uncle Carl's Trip,1968 06 29_054_Uncle_Carls_Trip.mp3,,,Radio,WOR Show,,,Speaking of Danger - this is WOR,"Tobacco juice all over John Gambling's desk
Ned Sparks movies
Bracheopods and Volcanos, the Evolution of man
""Before you knew it Brooklyn came into being""
Can you imagine ending up in a room full of women - all of whom you have dated!
The effects of summer on animals and man
Shep tells the story about the annual family reunion organized by Aunt Clara by the shore of the Fox River. Uncle Carl was the hit playing the Banjo and doing his imitation of Sally Rand. Everyone goes down by the river to swim. Uncle Carl sits himself in an old inner tube floating around playing the banjo. Later they all spot Uncle Carl out in the middle of the river heading downstream, playing the Banjo, unaware he is being swept away. They all chase after him in cars. He continues down the river and over a waterfall where he is still playing the Banjo. They finally catch up to him at the great lock wher the Fox River joins the Chicago drainage canal. Uncle Carl gets annoyed because his trip is interrupted.",Shep says it is June 29th,
19680702W,"July 2, 1968",Backsliding,1968_07_02_Backsliding.mp3,,,Radio,WOR Show,,,Speaking of chicanery - this is WOR,"Shep claims that after reviewing records of some of his past shows he has been backsliding. He has not lived up to his New Year's resolutions. 

He takes a phone call who claims  to be backsliding. Didn't do very good in his first semester vowing to do better in the second. Did even worse in the second and vowed to do better in the third semester - now he's in summer school.

Shep talks about Randy in Burma while he was in the Army. The sacred cows and how to keep them away - with the use of a 750 volt power transformer and some wire.

Heat and the way it affects a person. Shep tells the story of when he was 16 and started working at the steel mill in the 40 inch soaking pit.","Shep claims that after reviewing records of some of his past shows he has been backsliding. He has not lived up to his New Year's resolutions. 
He takes a phone call who claims  to be backsliding. Didn't do very good in his first semester vowing to do better in the second. Did even worse in the second and vowed to do better in the third semester - now he's in summer school.
Shep talks about Randy in Burma in the Army. On his 6/19/68 show he says Randy was in the Air Force.",
19680703W,"July 3, 1968",Losing Your Eyebrows,1968_07_03_Losing_Your_Eyebrows.mp3,,,Radio,WOR Show,,Herb,"Speaking of Coo Coo's, that reminds me, this is WOR.","Playing the Kazzoo at a friend's Wedding*
Shep's friend Jerry and the cameras he built and mounted on the roof to watch the street below.
Shep talks about the 4th of July and fireworks. The time he set his shirt on fire when shooting off firecrackers, the time his mother burned off her eybrows when demonstrating how he used to burn the powder collected from 'squibbs'. All the kids in the area collect up all the squibs and fill half a paint can with powder - the next day 'the entire 4th grade goes to school with no eyebrows.",*This would be Bob Hall's wedding - Son's of the whiskey rebellion - as told to me by Dave Bogart from the group.],"Expo67 Commercial!! 1967???

[Mentions it is day before 4th]

[Jim - 9-11-2003]
I was given a series of Shep's shows from June and July of 1968. I take it
Bob Hall got married on Sunday June 30, 1968.
On the June 29th show Shep plays ""Good Old Summertime' and says this is
the last free day that Bob Hall will be blowing that trombone. (About 5 minutes
into the show)
On the July 3rd show he brags that he is probably the only person to ever
play the kazzoo at a wedding, mentioning that he just did so at a friend's
wedding. (About 16 minutes into the show rightr after the commercials)

*This would be Bob Hall's wedding - Son's of the whiskey rebellion - as told to me by Dave Bogart from the group.] 
""Memorably, he played a lot of jew's harp at Bob Hall's wedding reception in 1968; maybe some kazoo, too."" [9-28-2002 - Dave Bogart]"
19680704W,"July 4, 1968",Ludlow Kissel And The Dago Bomb,1968 07 04_054_Ludlow_Kissel_and_the_Dago_Bomb.mp3,,,Radio,WOR Show,,Bob,Speaking of butter and egg men - this is WOR,"Shep reads 4th of July Poem by Shel Silverstein

This is followed by the reading of ""Ludlow Kissel and the Dago Bomb that Struck Back"" one of Shep's short stories from Playboy, which appeared in his book ""In God We Trust, All Others Pay Cash"", and ultimately in the movie ""Great American Fourth of July and Other Disasters""","Shep refers to In God We Trust All Others Pay Cash having been published the year before (1966) and the Dago Bomb story having appeared in Playboy ""a couple of years ago, (July 1965) This makes it seem that the show is from 1967.",
19680705W,"July 5, 1968",Stuffed Cats and Radio Technology,1968_07_05_Stuffed_Cats_and_Radio_Technology.mp3,,,Radio,WOR Show,,Bob Considine,,"Pistachio (Pinnocio) 

Have your cat stuffed as a door stop - complete with a built in purr.

Peter Pain

Parabolic antennas and all the high frequency garbage floating around us

How radio works - Shep gives a quick description of how a radio works
He tells about the time as a kid when he was working on his ham set. He built a 'dummy' load. As he was tuning it the current was being dissipated through his arm and all of a sudden he realizes he couldn't let go of the knob! Mom to the rescue.",Another show where he plays with the pronunciation of names,
19680708W,"July 8, 1968",Stealing From the Melon Patch,1968 07 08_054_Stealing_From_Melon_Patch.mp3,,,Radio,WOR Show,,,,"Mrs. Boggs and the Turnip patch, ""Pistachio"" - the kid made out of balsa wood, male things, choosing up sides. Shep quickly runs through these items in his opening comments during the first few minutes of the show.

He reads an article from Blyville Arkansas about a Deacon asking the lord to strike his congregation all dead. They all turn on him and everyone ends up in court.

Shep sets the topic of the show by mentioning that is the heart of cantaloupe season in the Midwest.

He, Flick, Schwartz and Bruner go out to the river on their bikes and come across a cantaloupe patch. After a discussion about stealing one, they decide it is too light out and they should come back after dark, Even though they all had cantaloupes in their refrigerators back home, they felt the need to steal one. They go back home, eat supper and hang out until it gets dark. Then Shep, Flick and Schwartz hop on their bikes and return to the field just out of view of the farmer's house. Accompanied by owls, mice, muskrats, black snakes and all the other creatures that come out at night, they sit there cutting open cantaloupes and eating. After eating their fill they decide to take some home and just as they were about to leave a dog starts barking. A door slams in the distance and the farmer is silhouetted in the moonlight at the top of the hill. ""Who's down there? Who's down there in that field?"" The shot gut goes off and there is the sound of bees going past the boys ears. Flick gets nicked with one of the pellets. They take off and don't stop until they come to the gas station where they all run into the men's room and unleash all the cantaloupes they had eaten. ""Crime does not pay!""","Shep yells at Leigh. ""It pays for the producer to pay attention!""",
19680709W,"July 9, 1968",The Lost Summer,,,,Radio,WOR Show,,,,,,
19680712W,"July 12, 1968",Actor Trivia,,,,Radio,WOR Show,,,,,,
19680720W,"July 20, 1968",Going to the Races,1968_07_20_Going_to_the_Races.mp3,,,Radio,WOR Show,,,Speaking of immorality - this is WOR,"At the age of 15 Shep receives a free pass to Arlington Park, the local racetrack for horses. He asks Dorothy to go with him and they tell everyone that they are going to the Orpheum. They get there and watch a couple of races and when the big race comes up Shep wants to be on a horse. Not knowing how betting is done he goes up to a guy and asks if he wants to bet. The guy thinks Shep is being a wise guy at first, but figures out Shep doesn't have a clue. He tells Shep how to go up to the window and place a bet - tells him to bet on #12, ""Attention"". He has heard that the favorite is #5 and undefeated, so he bets on #5 instead. The race concludes and #12 comes in first. #5 comes in 3rd and then disqualified and placed in last. It was the only time the horse was defeated. #12 came in at 15:1 odds!","[Shep gives the date as July 20th]
[Mentions that Aunt Min is his father's sister]",
19680731W,"July 31, 1968",The Life That We Live,1968_07_31_The_Life_That_We_Live.mp3,,,Radio,WOR Show,,Corny,"Didn't know I had such a checkered past, did you - which reminds me this is WOR","Shep talks about the apartments he had in Covington, Kentucky and New York. He goes off on various tangents.

He then talks about various television commercials and the people in them.","Based on Shep's comments, ""Almost August"" and ""what's today? July 31st?"" this show is dated as 7-31-68. (Approx 5 min into show)","Based on Shep's comments, ""Almost August"" and ""what's today? July 31st?"" this show is dated as 7-31-68. (Approx 5 min into show)"
196807ddW,July 1968,The Bumpus Hounds,,,,Radio,WOR Show,,Don,,"""This is a day that will go down in infamy"" Shep goes into a men's room in an exclusive Manhattan men's club and written below the mirror are the words ""Flick Lives""

Merry old England - An 18# ham blows out of a pressure cooker.

This is an early version of the story of the Bumpus Family story that appeared in the April 1969 Issue of Playboy, as a chapter in the book ""Wanda Hickey's Night of Golden Memories…"" and the movies ""A Christmas Story"" and ""My Summer Story"".
As with many of Shep's stories there was a constant evolution of the story from the first time it was told on the radio to the time it was put on film.

Emil Bumpus rips the back porch off the back of the house after arguing with someone inside. This was used in ""My Summer Story"" only it was in response to the old man's threat to call the cops. Not certain if it was Emil or another Bumpus.

The target in this story was a ham instead of the Christmas turkey and it was for no particular holiday.

The dogs drag the ham out into the back yard, they don't eat it in the kitchen.

Old man Bumpus see this and starts to laugh, the old man throws a beer bottle at the side of the Bumpus house. 

After returning to the house and surveying the mess, he tells everyone to get dressed, we're going to the Chinese joint. (This is same as ""A Christmas Story"")

Then one day, in the middle of the night, the Bumpus family moved out - ""My Summer Story""",,
196807ddW1,July 1968,Creatures of Nature,,,,Radio,WOR Show,,,,"Shep tells about riding on a troop train in the dead of night just after being inducted into the Army. He sits next to a fellow named Dan from New York, each amazed at the others accent. He describes the ride, crossing the Ohio river, seeing solitary lights off in the distance, the occasional ringing of a RR crossing as they pass through. Finally around dawn they arrive at their destination out in the Plains.",,
196807ddW2,July 1968,Starlings,,,,Radio,WOR Show,,Al,,"Talks about the Esso election Tiger vs Ad Manager
At one time he could tell the brand of gas by tasting it. Compares gas brands like wines
Truck driver in New Jersey encounters 3 motorcycle Coo Coos in diner. They start badgering him and when they go out to leave find their motorcycles have been flattened by a truck.

The cockroaches invading New Jersey.

Shep talks about the starling - the most people-like bird
The Starling in Granada that stole Shep's eggs
Why we hate Starlings
Problems with Starlings in cities and the steel mill and trying to get rid of them.

Other creatures that live in the steel mill.",,
196807ddW4,July 1968,Trip to Barbados,,,,Radio,WOR Show,,,Speaking of underground radio - this is WOR,"Show opens with the theme cut short and Shep playing around with a set of steel drums. 
He talks of Robert Lewis Stevenson and Treasure Island
Shep describes the island of Barbados, speaking about the people, the food, what they grow, sugar as their main money crop.

Mentions meeting with some of the local radio people and one fellow who knew Shep and had listened to him. They talked about the Wannemaker, Niedics, Kite Flying, and I, Libertine incidents.","This is one of apparently several shows Shep did from Barbados
 and the surrounding islands",
